2.093280 1.619061
3.082673 0.082918
-0.957739 -2.886751
0.181710 -1.439930
-0.211160 0.769625
0.446035 1.006021
1.863499 -1.123001
2.104863 1.314450
-1.253978 -3.809867
1.465218 0.247232
0.047733 1.809712
0.388886 1.617288
-1.102276 -3.549244
0.963000 -2.158068
0.417711 2.469194
-0.726410 -1.420124
1.954225 -2.663024
-1.449418 0.214323
2.979778 0.027573
-1.033844 -3.003832
0.436384 -4.550338
1.934406 -0.116389
1.890187 -0.821409
-1.820795 -3.101322
2.938413 -1.604653
2.778389 -0.985666
2.349598 1.181583
-1.068859 -4.385602
-2.152309 -4.688764
1.573632 -0.648488
2.992353 2.384616
-0.184842 1.539002
1.034857 -1.853405
1.731835 1.561542
-0.499698 2.203357
1.783397 -2.281363
2.580545 3.663910
-1.194593 1.818779
2.237597 1.705488
-0.612960 0.943421
2.761031 0.890297
-0.468670 2.723130
1.684254 -0.634167
1.044868 1.918809
1.467971 1.058110
-1.085767 -3.442951
-1.192199 1.807977
-1.175898 -3.983099
-0.381360 -3.989253
1.279265 0.697499
0.549984 0.971487
2.891946 0.452075
3.275888 0.938520
2.084630 0.473323
0.608622 0.981007
0.108460 2.341851
2.601981 -0.644127
-1.359038 2.049064
3.542431 3.068622
3.126475 0.598576
0.554201 -4.226497
1.646704 -0.666939
-0.424094 -3.215978
0.881242 1.585023
1.943702 -2.463115
2.402558 0.542172
-1.519249 -2.697045
-2.635633 1.843586
0.166260 -0.507536
2.940160 1.365640
-1.523074 -1.994895
2.511091 -2.811191
-0.635380 -3.000420
-3.492463 -0.801074
-0.763147 -3.809297
-3.428686 1.172215
-2.078839 1.289618
2.141861 1.028319
-1.823451 2.025732
0.344295 -1.881401
-3.102583 -2.053578
-3.386852 -4.213361
-0.253875 -3.227563
-1.416747 1.277236
1.858749 1.125102
-1.730865 -3.221063
-0.260340 -1.993549
1.303146 -0.987537
-1.783441 -3.802503
1.495554 -1.820049
-1.909264 2.616943
-0.217605 1.947208
3.346597 -1.201305
-0.178465 2.205438
1.901163 2.020685
-0.211027 -1.225951
1.493517 -0.839933
1.017908 0.431892
0.288915 -1.799459
-0.519471 -3.153860
-0.379558 -2.323464
2.056831 -1.834853
1.486716 2.112045
-0.197647 1.917858
-0.949934 1.094460
-0.760027 1.230256
1.851135 2.018838
0.064884 -3.481337
-0.420780 0.562162
1.731978 1.198698
-0.466004 -0.324627
1.493233 0.417300
1.999421 2.766032
2.396707 -2.111851
-1.383474 0.367539
-0.271992 0.625213
-2.097248 -2.535977
-0.296243 -3.010960
1.322540 -0.865953
2.153384 1.020339
0.599253 0.459618
2.446669 1.454764
1.587426 -1.501725
-1.931439 -3.463741
1.968676 -2.198622
2.823100 1.723595
-0.573847 -0.051857
-0.615386 1.263583
0.903548 2.560776
4.618594 0.777885
3.078126 2.508152
-0.446856 -2.942087
1.147085 -0.884357
0.198431 -2.661117
3.235485 -1.270394
-1.586270 -5.086535
2.512966 -0.681916
4.367609 0.273942
3.781519 1.137203
-1.034934 -2.011243
-1.464731 2.699569
1.915120 -0.129920
1.889539 -0.741080
2.199257 0.379585
3.063721 1.432143
1.775961 0.659717
-0.543689 0.182047
-0.270540 -2.140906
0.935630 -3.656579
-0.249034 -2.640515
0.024694 2.077053
3.506565 1.091533
0.902446 2.056402
0.835956 -1.898520
-2.057645 1.618171
3.148091 0.771129
-2.336068 0.589199
-1.680896 -2.836956
-2.002326 2.170509
3.478741 -1.034198
0.654118 -0.538478
0.910987 2.778718
-0.892678 0.043128
1.243613 1.969045
2.484123 -0.259624
4.169422 1.210731
-0.389288 -2.213605
1.518416 0.557442
-0.095847 -3.279779
0.372981 -2.124675
1.822886 -0.964649
-0.539984 1.253054
1.616893 1.480917
-0.559798 0.689371
2.913755 2.545201
-0.005304 1.157146
-1.230165 0.126592
1.718508 0.245253
-0.698756 -4.853416
1.890936 -0.752759
-0.411231 0.365686
2.309643 -2.307239
1.757667 -2.561797
1.548206 -1.584326
-1.587078 -1.347923
2.423414 -0.340565
-0.778800 1.681134
-0.781671 -3.887897
0.856594 0.587136
2.280221 -1.009963
1.415042 1.166160
-0.916396 -3.607026
0.769578 -2.284572
-0.698507 2.464556
-1.297855 -2.529011
-1.480380 -3.331972
3.200631 -3.932825
-2.350591 0.324436
0.371617 0.934209
-2.406751 2.691443
3.285840 -2.308139
-0.245401 -2.971539
0.170853 0.519935
1.965885 -1.775576
0.278093 -0.883892
2.288690 3.084181
2.443396 0.842793
4.570855 1.073441
1.775206 0.476618
1.340516 0.195746
-1.554132 -5.387224
2.555312 -1.714829
0.825349 -1.063160
0.658750 -4.051814
-1.187522 0.897717
3.357239 -0.727541
2.635029 -2.953614
-0.818028 2.183837
1.953865 1.290236
-1.378260 1.783377
1.796862 0.111670
1.265256 -3.106202
1.535614 1.847960
2.701111 -1.786703
-1.219951 0.394418
2.597684 0.042015
2.076313 0.275612
1.073004 -1.288077
-2.262146 -0.292357
1.631684 0.888197
3.068517 0.606181
1.357560 0.786411
2.180816 -0.766227
-1.081261 -3.022717
2.414234 -4.056866
-0.313380 -1.639730
2.957793 1.716711
0.892901 0.747478
2.110361 -0.668018
2.821252 2.116275
4.102163 1.751028
0.481430 -2.519197
-1.054493 0.413076
-1.478728 2.666378
-1.193744 -0.340450
2.432724 -1.652374
-1.054417 -2.203868
2.461613 0.695177
1.008040 0.298780
-0.692363 1.144144
3.556627 1.107868
-2.541066 -1.934279
1.376086 0.329613
2.763494 -1.018080
1.693602 -0.555858
2.899279 1.267348
-2.843372 2.317869
2.033999 2.066380
-1.934061 -1.738085
1.808961 -1.815837
3.608490 0.329630
1.700775 -1.486114
-1.428093 2.232529
0.027528 1.011529
2.995321 1.165190
-0.145227 -3.185832
0.744918 0.313894
2.850545 2.393217
1.679056 -1.783252
2.746454 0.427057
-1.140460 0.676936
2.617940 -1.734529
-2.068399 -3.523550
-1.912122 -2.227948
-1.532363 0.695517
1.767238 -2.753199
-0.946979 -2.166924
-0.266703 -0.680173
-1.528037 -3.723424
-0.483627 -0.346402
2.218130 -0.332164
2.268951 -2.114777
-2.951959 -0.003397
-0.485946 -2.965741
0.978263 1.384111
3.421951 -2.316503
2.030633 -2.558589
-2.975175 -3.498132
2.420208 1.213515
2.725658 -0.981626
2.513042 0.005604
-0.285688 -3.226716
-1.089702 1.472625
-1.203672 -3.710497
-1.813150 -2.459965
1.228096 -0.514049
2.539157 1.163228
2.217400 1.253435
0.417916 2.190389
1.321772 -0.216324
2.253852 -1.194788
-0.945573 -3.702981
0.909362 2.245032
3.765146 -0.172266
2.043419 1.840107
1.809419 -1.910029
1.916515 -0.467387
2.257731 1.789949
-2.771661 -0.525181
-0.354539 -2.600500
2.071678 -2.752596
3.245925 -0.585821
-0.981993 -1.717311
-1.431557 -0.434674
-1.033970 0.517664
-1.926446 -2.528181
-0.146872 -0.937397
2.004621 -0.827062
0.465081 1.076946
0.649743 1.488713
-1.807761 -4.383399
-0.467765 2.839704
-1.619237 -4.492136
3.138829 -1.312258
-0.355276 -1.392184
2.772872 1.980288
-0.661459 -3.333414
1.753636 -0.282683
-0.385410 -2.568417
4.696799 -2.200031
3.500039 -2.008282
-0.257123 1.293669
0.698865 -2.348247
0.125286 -2.194351
2.106804 -2.279564
1.365425 0.398914
0.692266 -1.172232
1.402499 -0.955542
-1.473745 1.234037
0.137695 -2.154523
-1.732111 -2.086160
1.532125 -1.892481
0.769353 -1.693678
-1.538919 2.100737
0.981011 1.069417
2.239231 0.005265
-2.171505 -4.667324
0.356204 1.830075
-1.008435 0.943267
-0.297747 -0.747655
1.455273 -1.781849
2.691727 0.348272
-0.241331 -3.758884
1.409100 -0.267363
-2.784181 -2.709185
-1.658370 -0.301122
2.047669 -1.390539
-0.290653 1.379875
1.119590 0.611335
0.506300 -0.037906
0.116716 0.642905
-2.349756 -3.458139
-1.339665 -0.266655
2.767869 -0.042300
-3.298389 -4.812329
-2.058848 -2.024544
0.266555 0.106472
2.745854 -0.446386
-1.670841 1.345569
2.073358 0.429520
-0.652297 -4.771118
3.284409 -0.197954
-0.986200 -3.074996
1.061401 0.843206
1.896161 -0.539633
-1.697524 -4.599210
-1.165786 1.020550
0.047322 1.594299
-0.845612 -3.001442
1.888745 -0.120466
1.713784 2.134572
1.100223 0.951683
1.693207 -2.870110
3.348234 0.045798
2.444326 -0.827137
2.615283 -0.285072
2.083831 -0.480162
-1.735935 0.987125
-0.326583 0.861217
-1.585546 -2.912629
-2.956559 -3.380061
1.874840 0.203072
-0.252045 -0.052008
-0.741767 0.063785
-0.272841 2.529923
-0.868488 -2.819723
-0.851099 -2.655763
3.418033 1.047112
1.707865 2.665422
0.723533 -0.431775
1.999512 0.636010
2.122449 1.720872
0.348346 -0.012257
3.109409 0.003754
2.351634 -0.000819
-2.538461 -3.647350
-1.462031 -3.034579
-0.560509 -3.190373
2.173052 0.658809
0.005397 -2.554468
3.223534 1.202161
0.074379 -3.452876
3.514205 -3.911970
0.224614 -0.411390
2.983253 -1.641170
4.143477 0.285601
-0.542618 0.837045
-2.498268 -2.781842
-3.259435 -2.547339
0.369799 -2.881777
0.679691 -1.962043
-1.600577 -3.198234
2.679202 -0.546399
3.343593 0.396490
-0.830360 -3.731260
-0.767265 -4.135894
1.541692 -1.999162
2.802999 -0.875269
0.380059 -0.327119
-0.702912 -2.447244
-0.588603 -0.656015
0.190549 1.595100
-0.668433 1.718019
-2.772288 -2.723053
0.177364 -0.260334
0.316240 0.884592
-0.826728 -2.692147
0.562176 1.634123
-0.925101 2.538005
-1.062127 0.966210
1.376699 -1.100500
4.364029 -1.549897
3.281549 -2.054915
-1.614491 -0.313088
0.340543 1.505039
0.376842 -2.947974
-0.535094 0.148811
2.270852 -1.192045
0.962469 -3.028403
0.127547 0.607348
1.788914 2.017021
0.387993 3.318025
2.464820 -2.814442
-1.215934 -3.692005
2.356035 2.956751
0.888772 1.006760
0.752367 1.113634
-0.556210 -3.572728
0.871354 0.499333
0.138405 -1.464242
1.776250 1.639316
3.167707 1.303165
-1.118536 1.081111
-0.027715 -1.923085
0.505122 0.209091
1.021179 -1.155539
-0.957096 -1.510818
2.494556 0.778924
2.531661 -1.706675
-1.506817 -2.373208
-2.177736 0.719101
2.192727 0.689734
-1.638213 0.728527
-1.245260 -2.946230
-0.618260 -3.482108
-2.411553 1.780929
-1.950420 -2.678449
1.191413 -0.539224
-1.477747 0.812082
1.419138 -2.644812
2.993976 -1.246069
1.640899 1.017405
1.919929 -0.790977
-2.101795 -4.128112
-1.999150 0.948760
3.859757 -2.622596
0.396665 -0.787852
1.305238 -1.225730
1.821529 0.738172
-1.276773 0.986224
-0.060833 -3.890281
-0.826661 1.342325
2.949848 -0.500010
1.991855 0.286680
0.545531 -1.404684
-0.176759 -0.967781
2.463457 -1.780410
1.616315 -0.311681
4.435696 -0.481205
1.387716 -0.752412
-0.712850 -4.843448
-1.805029 2.478102
2.740240 -0.055652
-1.642665 1.364720
-2.212857 -2.546490
-0.916887 1.630381
-1.146694 0.509432
-0.763476 -2.656970
3.463442 -2.667939
-1.999776 1.003531
3.272736 0.992897
3.670996 -2.707199
-1.544955 0.976392
1.946353 -1.539944
-0.586967 1.378785
-1.648671 -1.173300
-2.039798 1.538585
-1.960278 -2.559474
0.202326 0.202960
-1.236283 0.917007
2.232012 1.973081
2.852064 -0.727270
-2.520705 0.502634
-1.615083 -3.824686
1.378211 -1.711235
2.164777 1.293833
-1.354737 0.336386
3.948718 -2.301822
-1.831647 2.390235
5.746460 -2.522053
1.464426 3.332887
2.666421 -3.299315
1.206187 3.482406
-1.299947 -3.914900
0.773549 -3.614830
1.945892 0.143650
-1.904394 1.176725
-0.013969 1.832948
2.337474 -1.363020
1.770261 -1.286029
0.484815 -1.703003
1.704699 1.529521
